NE_name,EIC_Code,TSO,Substation_1,Substation_2,Voltage_level(kV),Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Fixed,DLRmin(A),DLRmax(A),Resistance_R(Ω),Reactance_X(Ω),Susceptance_B(μS),Length_(km),Comment,Substation_1_lat,Substation_1_lon,Substation_1_id,Substation_2_lat,Substation_2_lon,Substation_2_id
Slavetice - Durnrohr - V437,10T-AT-CZ-00003X,CEPS,Slavetice,Durnrohr,380,,,,,,,,2250,3150,1.04,14.27,187.5,42.8,Tieline between CZ-AT.,49.1037536,16.1188969,27867392.0,48.3288984,15.8856141,59531071.0
Slavetice - Durnrohr - V438,10T-AT-CZ-00004V,CEPS,Slavetice,Durnrohr,380,,,,,,,,2250,3150,1.04,14.27,187.5,42.8,Tieline between CZ-AT.,49.1037536,16.1188969,27867392.0,48.3288984,15.8856141,59531071.0
Sokolnice - Krizovany,10T-CZ-SK-00003U,CEPS,Sokolnice,Krizovany,380,,,,,,,1720,,,1.86,19.3,246.5,54.4,Tieline between CZ-SK.,49.1122091,16.6994817,27849030.0,48.3365939,17.6602965,51982806.0
Sokolnice - Stupava,10T-CZ-SK-00005Q,CEPS,Sokolnice,Stupava,380,,,,,,,2000,,,1.3,15.74,230.5,56.6,Tieline between CZ-SK.,49.1122091,16.6994817,27849030.0,48.3053829,17.0314113,33881667.0
Sokolnice - Zaya - V243 ,10T-AT-CZ-000010,CEPS,Sokolnice,Zaya,220,,,,,,,,655,900,2.55,12.57,171.5,50.8,Tieline between CZ-AT.,49.1122091,16.6994817,27849030.0,48.6057763,16.8000937,96616299.0
Sokolnice - Zaya - V244 ,10T-AT-CZ-00002Z,CEPS,Sokolnice,Zaya,220,,,,,,,,655,900,2.55,12.57,171.5,50.8,Tieline between CZ-AT.,49.1122091,16.6994817,27849030.0,48.6057763,16.8000937,96616299.0
Blooren - Niederstedem Süd,10T1001C--00135V,Creos,BLOOREN ,Niederstedem,220,,,,,,,1290,,,1.88,9.27,235.62,45,Tieline to DE (Amprion) ; Display Name: L_BLORN-NSTEDM_S,49.597228,6.1795521,471787127.0,49.9225682,6.4750458,151967290.0
Flebour Bauler Nord,10T-LU-DE-00001G,Creos,FLEBOUR ,BAULER,220,,,,,,,1290,,,0.24,1.51,19.48,5,"Tieline to DE (Amprion); DLR (Ampacimon)  removed , lines replaced by HTLS cables  ",49.9051641,6.1142819,63089603.0,49.9586343,6.2111151,89176939.0
Flebour Bauler Süd,10T1001C--00096F,Creos,FLEBOUR ,BAULER,220,,,,,,,1290,,,0.24,1.51,19.48,5,"Tieline to DE (Amprion); DLR (Ampacimon)  removed , lines replaced by HTLS cables  ",49.9051641,6.1142819,63089603.0,49.9586343,6.2111151,89176939.0
Heisdorf Quint Nord,10T-LU-DE-00003C,Creos,HEISDORF ,QUINT,220,,,,,,,1290,,,1.46,7.43,62.83,26,Tieline to DE (Amprion),49.6685109,6.1399073,1042974725.0,45.8419832,1.3100405,71087267.0
Schifflange PST-Schifflange,10T-BE-LU-000011,Creos,SCHIFFLANGE ,SCHIFFLANGE ,220,,,,,,,982,,,0,0.05,0.19,0.1,Part-Tieline to BE (Elia),49.5210148,6.0187757,33814365.0,49.5210148,6.0187757,33814365.0
Cirkovce - Hevitz,10T1001C--00101B,ELES,Cirkovce,Hevitz,380,,,,,,,1600,,,2.0246,22.964,288.9506,67.8,SI-HU,46.3981863,15.7336888,113568896.0,,,
Cirkovce - Zerjavinec,10T1001C--001037,ELES,Cikovce,Zerjavinec,380,,,,,,,1600,,,2.403,17.873,221.9371,97.8,SI-HR,,,,45.8760194,16.1628413,89820062.0
Divaca - Melina,10T-HR-SI-000014,ELES,Divaca,Melina,380,,,,,,,1920,,,1.0205,10.863,117.734,33.24,SI-HR,45.6912879,13.9688958,96747435.0,45.3162884,14.5642126,89817617.0
Divaca - Padriciano,10T-IT-SI-000017,ELES,Divaca,Padriciano,220,,,,,,,960,,,0.3405,2.389,16.02211,5.76,SI-IT,45.6912879,13.9688958,96747435.0,45.6631477,13.8313812,61038773.0
Divaca - Pehlin,10T-HR-SI-000022,ELES,Divaca,Pehlin,220,,,,,,,960,,,1.575,11.035,74.10984,26.61,SI-HR,45.6912879,13.9688958,96747435.0,45.3548062,14.4087969,96722667.0
Divaca - Redipuglia,10T-IT-SI-000025,ELES,Divaca,Redipuglia,380,,,,,,,2688,,,0.6053,7.145,96.75005,24.35,SI-IT,45.6912879,13.9688958,96747435.0,45.8527049,13.4712005,41892273.0
Krsko - Tumbri,10T-HR-SI-00004Z,ELES,Krsko,Tumbri,380,,,,,,,1920,,,0.7164,7.574,87.93505,24.07,SI-HR,45.9407469,15.5147565,105894370.0,45.6815459,15.8693977,89818719.0
Krsko - Tumbri,10T-HR-SI-00005X,ELES,Krsko,Tumbri,380,,,,,,,1920,,,0.7164,7.574,87.93505,24.07,SI-HR,45.9407469,15.5147565,105894370.0,45.6815459,15.8693977,89818719.0
Maribor - Kainachtal,10T-AT-SI-00001T,ELES,Maribor,Kainachtal,380,,,,,,,1920,,,0.718,9.0285,105.8701,28.82,SI-AT,46.5219542,15.695756,113578863.0,46.9036309,15.4230708,83740194.0
Maribor - Kainachtal,10T-AT-SI-00002R,ELES,Maribor,Kainachtal,380,,,,,,,1920,,,0.718,9.0285,105.8701,28.82,SI-AT,46.5219542,15.695756,113578863.0,46.9036309,15.4230708,83740194.0
Podlog - Obersielach,10T-AT-SI-00003P,ELES,Podlog,Obersielach,220,,,,,,,960,,,1.991,13.555,78.55614,32.75,SI-AT,46.2760127,15.1297018,119244495.0,46.6685514,14.681692,83831570.0
Podlog - Zerjavinec,10T1001C--001029,ELES,Podlog,Zerjavinec,220,,,,,,,780,,,4.29,25.01,167.3,60.69,SI-HR,46.2760127,15.1297018,119244495.0,45.8760194,16.1628413,89820062.0
ACHENE – LONNY 380.19,10T-BE-FR-000015,ELIA,ACHENE,LONNY,380,2238.88,2118.94,1999,2118.94,2238.88,,,1999,2350.824,0.78435,9.541349,94.12199,31.5,Tie-line to FR (RTE) ,50.260609,5.0556438,88373135.0,49.8274761,4.5728722,82825438.0
ALEGRO HVDC,22T201903146---W,ELIA,ALEGRO CONVERTOR STATION,Oberzier,380,1635,1635,1635,1635,1635,,,,,0.0009,0.05,7.445575,0.1,HVDC Tie-line to DE (AMPRION) ,,,,50.8715076,6.4578393,26593929.0
AUBANGE – MONT-SAINT-MARTIN 220.514,10T-BE-FR-00008S,ELIA,AUBANGE,MT-SAINT-MARTIN,220,1299.2,1229.6000000000001,1160,1229.6000000000001,1299.2,,,1160,1364.16,0.106812,0.8065661,6.263595,1.935,Tie-line to FR (RTE) ,49.5664727,5.7958024,121085952.0,,,
AUBANGE – MOULAINE 220.513,10T-BE-FR-000023,ELIA,AUBANGE,MOULAINE,220,1299.2,1229.6000000000001,1160,1229.6000000000001,1299.2,,,1160,1364.16,0.440385,3.475195,13.71395,7.85,Tie-line to FR (RTE) ,49.5664727,5.7958024,121085952.0,49.4831109,5.7917343,225210595.0
AVELGEM – AVELIN 380.80,10T-BE-FR-000031,ELIA,AVELGEM,AVELIN,380,4400,4260,4140,4260,4400,,,,,0.3843,6.5545,79.2085,21.35,Tie-line to FR (RTE),50.782572,3.4692725,87529551.0,50.5249279,3.0822933,85605950.0
AVELGEM – MASTAING 380.79,10T-BE-FR-10004U,ELIA,AVELGEM,MASTAING,380,4400,4260,4140,4260,4400,,,,,0.65365,11.80415,142.6495,38.45,Tie-line to FR (RTE) ,50.782572,3.4692725,87529551.0,50.2963595,3.2907762,82967739.0
BELVAL-OXYLUX,22T20211201R---K,ELIA,BELVAL,OXYLUX ,220,,,,,,,1290,,,0.218,1.124,14.31182,1,Tie-line to LU (BE SOTEL part of Schifflange - Sotel - Oxylux),49.5101733,5.9494538,148685769.0,49.4969262,5.9521883,362773746.0
CHOOZ – MONCEAU 220.48,10T-BE-FR-00007U,ELIA,MONCEAU,CHOOZ,220,1184.96,1121.48,1058,1121.48,1184.96,,,,,1.662482,5.858391,38.2394,29.4,Tie-line to FR (RTE) ,50.3969801,4.3751372,102678997.0,50.0875755,4.795599,118655802.0
GEZELLE – NEMO CONVERTOR STATION 380.114,22T20181019----P,ELIA,GEZELLE,NEMO CONVERTOR STATION,380,1635,1635,1635,1635,1635,,,,,0.008,0.05,56.18559,0.755,Internal Line to the HVD convertor station of (Nemo BE-UK HVDC link),51.2636184,3.2010099,432647374.0,,,
MAASBRACHT – VAN EYCK BLACK/27,10T-BE-NL-00002G,ELIA,VAN EYCK,Maasbracht,380,2448.32,2317.1600000000003,2186,2317.1600000000003,2448.32,,,2186,2570.7360000000003,0.1365705,1.57575,22.88,5.5,Tie-line to NL (TenneT_NL) ,51.1210405,5.7742234,124703985.0,51.1471387,5.9222493,162176185.0
MAASBRACHT – VAN EYCK WHITE/28,10T-BE-NL-00001I,ELIA,VAN EYCK,Maasbracht,380,2238.88,2118.94,1999,2118.94,2238.88,,,1999,2350.824,0.138358,1.577807,22.95722,5.5,Tie-line to NL (TenneT_NL) ,51.1210405,5.7742234,124703985.0,51.1471387,5.9222493,162176185.0
RILLAND – ZANDVLIET GREY/29,10T-BE-NL-00003E,ELIA,ZANDVLIET,Rilland,380,4000,4000,4000,4000,4000,,,,,0.0799,1.0667,12.77574,3.4745,Tie-line to NL (TenneT_NL) ,51.3697696,4.2482662,23136343.0,51.4256398,4.2267389,23136337.0
RILLAND – ZANDVLIET WHITE/30,10T-BE-NL-00004C,ELIA,ZANDVLIET,Rilland,380,4000,4000,4000,4000,4000,,,,,0.0799,1.0667,12.77574,3.4745,Tie-line to NL (TenneT_NL) ,51.3697696,4.2482662,23136343.0,51.4256398,4.2267389,23136337.0
Y – AUBANGE (– SCHIFFLANGE – SANEM) 220.512,22T201907102---7,ELIA,Y – DIFFERDANGE 220kV,AUBANGE,220,1176,1113,1050,1113,1176,,,, ,0.58373,4.23675,26.10859,9.415,BE Part Tie-line to LU,,,,49.5664727,5.7958024,121085952.0
Y – SANEM (– AUBANGE – SCHIFFLANGE) 220.512,22T201907102---7,ELIA,Y – DIFFERDANGE 220kV,SANEM,220,1161,1099,1037,1099,1161,,,, ,0.08810049,0.3079408,2.137795,1.519,BE (SOTEL) Part Tie-line to LU,,,,49.5388868,5.951114,33814954.0
Y – SCHIFFLANGE (– AUBANGE – SANEM) 220.512,22T201907102---7,ELIA,Y – DIFFERDANGE 220kV,SCHIFFLANGE ,220,1050,1050,1050,1050,1050,,,, ,0.5301,2.9287,379.549,11.876,LU Part Tie-line to LU,,,,49.5210148,6.0187757,33814365.0
Ernestinovo-S. Mitrovica,10T-RS-HR-00001B,HOPS,Ernestinovo,S. Mitrovica,380,,,,,,,1740,,,1.46,15.17,164.29,51.53,Tie-line to RS (EMS) ,45.4731873,18.6633227,89823918.0,,,
Gradacac - Dakovo,10T-BA-HR-00001V,HOPS,Gradacac,Dakovo,220,,,,,,,720,,,1.77,9.17,60.34,27.3,Tie-line to BA (NOSBiH) ,44.9050489,18.4359215,692824732.0,,,
Melina - Divaca,10T-HR-SI-000014,HOPS,Melina,Divaca,380,,,,,,,1920,,,1.02,10.86,117.73,25.736,Tie-line to SI (ELES) ,45.3162884,14.5642126,89817617.0,45.6912879,13.9688958,96747435.0
Mostar - Konjsko,10T-BA-HR-00002T,HOPS,Mostar,Konjsko,380,,,,,,,1920,,,1.75,17.71,196.06,68.556,Tie-line to BA (NOSBiH) ,43.3029774,17.7697931,89827347.0,43.6004928,16.5008628,43337263.0
Mostar - Zakucac,10T-BA-HR-00003R,HOPS,Mostar,Zakucac,220,,,,,,,780,,,3.79,19.79,129.7,49.463,Tie-line to BA (NOSBiH) ,43.3029774,17.7697931,89827347.0,43.4550923,16.7019407,59683455.0
Pecs - Ernestinovo1 491A,10T-HR-HU-000033,HOPS,Pecs,Ernestinovo,380,,,,,,,1920,,,1.28,13.47,161.48,43.7,Tie-line to HU (MAVIR) ,46.0781214,18.3064257,33846555.0,45.4731873,18.6633227,89823918.0
Pecs - Ernestinovo2 491B,10T-HR-HU-000041,HOPS,Pecs,Ernestinovo,380,,,,,,,1920,,,1.28,13.47,161.48,43.7,Tie-line to HU (MAVIR) ,46.0781214,18.3064257,33846555.0,45.4731873,18.6633227,89823918.0
Pehlin - Divaca,10T-HR-SI-000022,HOPS,Pehlin,Divaca,220,,,,,,,960,,,1.58,11.03,74.11,24.61,Tie-line to SI (ELES) ,45.3548062,14.4087969,96722667.0,45.6912879,13.9688958,96747435.0
Prijedor - Meduric,10T-BA-HR-00004P,HOPS,Prijedor,Meduric,220,,,,,,,780,,,2.27,11.48,75.88,32.4,Tie-line to BA (NOSBiH) ,44.9410489,16.718771,79818891.0,,,
Prijedor - Sisak,10T1001C--00027Y,HOPS,Prijedor,Sisak,220,,,,,,,780,,,3.23,16.85,114.17,60.8,Tie-line to BA (NOSBiH) ,44.9410489,16.718771,79818891.0,45.4524778,16.4137681,170366194.0
Trebinje - Plat 1,10T-BA-HR-00019C,HOPS,Trebinje,Plat,220,,,,,,,960,,,0.43,2.28,14.79,1.324,Tie-line to BA (NOSBiH) ,,,,52.5339555,13.2926546,14037659.0
Tumbri - Krsko 1,10T-HR-SI-00004Z,HOPS,Tumbri,Krsko,380,,,,,,,1920,,,0.72,7.57,87.94,16,Tie-line to SI (ELES) ,45.6815459,15.8693977,89818719.0,45.9407469,15.5147565,105894370.0
Tumbri - Krsko 2,10T-HR-SI-00005X,HOPS,Tumbri,Krsko,380,,,,,,,1920,,,0.72,7.57,87.94,16,Tie-line to SI (ELES) ,45.6815459,15.8693977,89818719.0,45.9407469,15.5147565,105894370.0
Tuzla - Dakovo,10T-BA-HR-00005N,HOPS,Tuzla,Dakovo,220,,,,,,,720,,,3.69,18.95,124.7,26.3,Tie-line to BA (NOSBiH) ,44.481177,18.6065379,184631102.0,,,
Ugljevik - Ernestinovo,10T-BA-HR-00006L,HOPS,Ugljevik,Ernestinovo,380,,,,,,,1920,,,1.57,17.01,181.46,52.6,Tie-line to BA (NOSBiH) ,44.6864727,18.9657995,222962996.0,45.4731873,18.6633227,89823918.0
Zerjavinec - Podlog,10T1001C--001029,HOPS,Zerjavinec,Podlog,220,,,,,,,780,,,4.3,25.01,167.29,37.5,Tie-line to SI (ELES) ,45.8760194,16.1628413,89820062.0,46.2760127,15.1297018,119244495.0
Zerjavinec-Cirkovce,10T1001C--001037,HOPS,Zerjavinec,Cirkovce,380,,,,,,,1920,,,2.75,29.05,335.87,97.8,Tie-line to SI (ELES) ,45.8760194,16.1628413,89820062.0,46.3981863,15.7336888,113568896.0
Zerjavinec-Heviz,10T-HR-HU-000025,HOPS,Zerjavinec,Heviz,380,,,,,,,1920,,,2.56,26.58,294.79,97.67,Tie-line to HU (MAVIR) ,45.8760194,16.1628413,89820062.0,46.7910662,17.1701642,96705565.0
Arad - Sandorfalva,10T-HU-RO-000016,MAVIR,Arad,Sandorfalva,380,1600,1600,1600,1600,,,,,,1.695,17.91,183.47,53.5,HU-RO,45.4505237,-0.4506765,64514907.0,46.3061099,20.1283804,100962927.0
Gonyu - Gabcikovo,10T1001C--00056R,MAVIR,Gonyu,Gabcikovo,380,2000,2000,2000,2000,,,,,,0.4,4.9,70.56,0.98,HU-SK,47.7344261,17.804842,142106943.0,47.8861031,17.5454093,648002755.0
Gonyu - Velky Dur,10T1001C--00055T,MAVIR,Gonyu,Velky Dur,380,2000,2000,2000,2000,,,,,,1.088,13.57,197.48,0.98,HU-SK,47.7344261,17.804842,142106943.0,48.2058933,18.4269102,220704941.0
Gyor - Gabcikovo ,10T-HU-SK-00002R,MAVIR,Gyor,Gabcikovo,380,2000,2000,2000,2000,,,,,,0.575,6.87,81.68,29.8,HU-SK,47.6731558,17.6935935,124244078.0,47.8861031,17.5454093,648002755.0
Gyor - Neusiedl,10T-AT-HU-00001W,MAVIR,Gyor,Neusiedl,220,600,600,600,600,,,,,,3.3,17.15,109.64,58.9,HU-AT,47.6731558,17.6935935,124244078.0,47.9604113,16.837982,82201785.0
Gyor - Wien,10T-AT-HU-00002U,MAVIR,Gyor,Wien,220,600,600,600,600,,,,,,4.955,25.63,165.25,58.9,HU-AT,47.6731558,17.6935935,124244078.0,48.2007408,16.2368744,26209260.0
Gyor - Zurndorf,10T-AT-HU-00003S,MAVIR,Gyor,Zurndorf,380,2000,2000,2000,2000,,,,,,0.744,10.44,128.18,59,HU-AT,47.6731558,17.6935935,124244078.0,47.9377161,16.9945648,171066516.0
Heviz - Cirkovce,10T1001C--00101B,MAVIR,Heviz,Cirkovce,380,1600,1600,1600,1600,,,,,,1.337,17.737,287.2986482,68.185,HU-SI,46.7910662,17.1701642,96705565.0,46.3981863,15.7336888,113568896.0
Kisvarda - Mukachevo,10T-HU-UA-00002F,MAVIR,Kisvarda,Mukachevo,220,820,730,640,730,,,,,,2.157,11.15,74.14,29.4, HU-UA,48.2020082,22.0748556,289912792.0,,,
Levice - God,10T-HU-SK-00001T,MAVIR,Levice,God,380,2000,2000,2000,2000,,,,,,1.255,14.1,154.57,51,HU-SK,48.233272,18.603602,128968280.0,52.0008345,9.7973087,30109913.0
Nadab - Bekescsaba,10T-HU-RO-000024,MAVIR,Nadab,Bekescsaba,380,2000,2000,2000,2000,,,,,,0.898,8.91,79.8,38.81,HU-RO,46.4655737,21.5261151,195155625.0,46.6873806,21.0480128,113717515.0
Pecs - Ernestinovo1 491A,10T-HR-HU-000033,MAVIR,Pecs,Ernestinovo,380,2000,2000,2000,2000,,,,,,1.276,13.47,160.54,42.3,HU-HR,46.0781214,18.3064257,33846555.0,45.4731873,18.6633227,89823918.0
Pecs - Ernestinovo2 491B,10T-HR-HU-000041,MAVIR,Pecs,Ernestinovo,380,2000,2000,2000,2000,,,,,,1.276,13.47,160.53,42.3,HU-HR,46.0781214,18.3064257,33846555.0,45.4731873,18.6633227,89823918.0
Sajoivanka - Rimavska Sobota,10T1001C--00054V,MAVIR,Sajoivanka,Rimavska Sobota,380,2000,2000,2000,2000,,,,,,0.624,7.28,95.51,23.39,HU-SK,48.2617402,20.5909916,167896114.0,48.3812075,20.0447217,111687967.0
Sandorfalva - Subotica,10T-HU-SR-00001A,MAVIR,Sandorfalva,Subotica,380,1600,1600,1600,1600,,,,,,0.715,8.15,81.05,20.64,HU-RS,46.3061099,20.1283804,100962927.0,,,
Szabolcsbaka - Mukachevo,10T1001C--000421,MAVIR,Szabolcsbaka,Mukachevo,380,2000,2000,2000,2000,,,,,,0.697,7.94,102.42,27.47,HU-UA,48.1462368,22.167478,859708761.0,,,
Szabolcsbaka - Zahidno Ukrainska,10T1001C--00048Q,MAVIR,Szabolcsbaka,Zahidno Ukrainska,750,2000,2000,2000,2000,,,,,,2.225,34.81,420.97,19.08,HU-UA,48.1462368,22.167478,859708761.0,,,
Szombathely - Zurndorf,10T-AT-HU-00004Q,MAVIR,Szombathely,Zurndorf,380,2000,2000,2000,2000,,,,,,1.769,19.46,235.31,125.9,HU-AT,47.2313127,16.6794049,166155511.0,47.9377161,16.9945648,171066516.0
Tiszalok - Mukachevo,10T-HU-UA-00004B,MAVIR,Tiszalok,Mukachevo,220,820,730,640,730,,,,,,4.845,25.3,165.88,96.7,HU-UA,48.0232604,21.3034877,251018026.0,,,
Zerjavinec - Heviz,10T-HR-HU-000025,MAVIR,Zerjavinec,Heviz,380,2000,2000,2000,2000,,,,,,2.523,26.21,301.28,69.9,HU-HR,45.8760194,16.1628413,89820062.0,46.7910662,17.1701642,96705565.0
BUJAKOW-LISKOWIEC,10T-CZ-PL-00002E,PSE,BUJAKOW,LISKOWIEC,220,1050,1050,1050,1050,,,,995,1050,3.0105,16.838,112.0041,61.977,Tie-line to CZ (CEPS),49.8424073,19.2127403,44389929.0,,,
DOBRZEN-DETMAROVICE,10T1001A1001A09N,PSE,DOBRZEN,DETMAROVICE,380,2120,2010,1900.7,2010,,,,1610,2120,3.9,42.59,470.18,133.6,Tie-line to CZ (CEPS),50.746549,17.8736775,255277953.0,49.8996334,18.4745954,175071712.0
ELK BIS-ALYTUS,10T-LT-PL-00001B,PSE,ELK BIS,ALYTUS,380,2760,2625,2490,2625,,,,2220,2970,2.144,23.216,320.8312,111.67,Tie-line to Lithuania (Litgrid),,,,,,
ELK BIS-ALYTUS,10T-LT-PL-000029,PSE,ELK BIS,ALYTUS,380,2760,2625,2490,2625,,,,2220,2970,2.144,23.216,320.8312,111.67,Tie-line to Lithuania (Litgrid),,,,,,
KOPANINA-LISKOWIEC,10T-CZ-PL-00003C,PSE,KOPANINA,LISKOWIEC,220,1050,1050,1050,1050,,,,995,1050,2.9234,17.555,118.3678,62.213,Tie-line to CZ (CEPS),50.1305903,18.8495778,183945016.0,,,
KRAJNIK-VIERRADEN c.1,10T-DE-PL-000047,PSE,KRAJNIK,VIERRADEN,380,2380,2280,2180,2280,,,,2180,2380,0.352,3.888,50.5,12.85,Tie-line to DE (50Hz),53.196395,14.4757377,39428977.0,53.0960355,14.2706568,39428980.0
KRAJNIK-VIERRADEN c.2,10T-DE-PL-000039,PSE,KRAJNIK,VIERRADEN,380,2380,2280,2180,2280,,,,2180,2380,0.352,3.888,50.5,12.84,Tie-line to DE (50Hz),53.196395,14.4757377,39428977.0,53.0960355,14.2706568,39428980.0
KROSNO-LEMESANY 1,10T-PL-SK-00001W,PSE,KROSNO,LEMESANY,380,2000,2000,2000,2000,,,,2000,2000,3.57,35.34,231,42.51,Tie-line to SK (SEPS),49.6882346,21.852609,166838338.0,48.859244,21.2548273,100979306.0
KROSNO-LEMESANY 2,10T-PL-SK-00002U,PSE,KROSNO,LEMESANY,380,2000,2000,2000,2000,,,,2000,2000,3.57,35.34,231,42.55,Tie-line to SK (SEPS),49.6882346,21.852609,166838338.0,48.859244,21.2548273,100979306.0
MIKULOWA-HAGENWERDER,10T-DE-PL-00001D,PSE,MIKULOWA,HAGENWERDER,380,2380,2280,2180,2280,,,,1920,2500,0.224,2.304,28.3687,11.953,Tie-line to DE (50Hz),,,,51.062518,14.9465212,59026005.0
MIKULOWA-HAGENWERDER,10T-DE-PL-00002B,PSE,MIKULOWA,HAGENWERDER,380,2380,2280,2180,2280,,,,1920,2500,0.224,2.32,30.25,12.02,Tie-line to DE (50Hz),,,,51.062518,14.9465212,59026005.0
RZESZOW-KHMELNYTSKYI,10T1001C--00134X,PSE,RZESZOW,KHMELNYTSKYI,380,1500,1500,1500,1500,,,,1500,1500,6.33,113.6,1604,114.2,Tie-line to Ukraine (Ukrenergo),50.0588466,22.0123665,149935065.0,,,
SLUPSK-STARNO,10T-PL-SE-000016,PSE,SLUPSK,STARNO,380,1333,1333,1333,1333,,,,1333,1333,0.016,0.048,0.0125,12.5,Tile-line to Sweden (SvK),,,,,,
WIELOPOLE-NOSOVICE,10T-CZ-PL-00004A,PSE,WIELOPOLE,NOSOVICE,380,2000,2000,1900.7,2000,,,,1610,2000,1.344,12.816,160.9,48.115,Tie-line to CZ (CEPS),50.1226494,18.5409832,139452056.0,49.6690344,18.4309024,28624204.0
ZAMOSC-DOBROTWOR,10T-PL-UA-00001K,PSE,ZAMOSC,DOBROTWOR,220,925.4,888.1,850.8,888.1,,,,701.6,1000,3.5671,20.797,134.6694,62.43,Tie-line to Ukraine (Ukrenergo),50.7314681,23.2360423,146183607.0,,,
LIT 225 kV ARKALE-ARGIA (BAYONNE SUD),10T-ES-FR-000010,RTE,ARKALE,ARGIA,220,1076,1102,1102,1207,,,,,,2.25,14.301,115.97,37.14,"Tie line to ES (RTE), ES geo-coordinates not available",,,,,,
LIT 225 kV BIESCAS-PRAGNERES,10T-ES-FR-00003X,RTE,BIESCAS,PRAGNERES,220,786,857,857,931,,,,,,4.426,20.387,129.296,47.93,Tie line to ES (RTE),,,,,,
LIT 225kV N0 1 AUBANGE - MOULAINE,10T-BE-FR-000023,RTE,AUBANGE,MOULAINE,220,1161,1230,1230,1300,,,,,,0.791,6.325,42.51,15.204,Tie line to BE (RTE),49.5664727,5.7958024,121085952.0,49.4831109,5.7917343,225210595.0
LIT 225kV N0 1 AUBANGE - MT-SAINT-MARTIN,10T-BE-FR-00008S,RTE,AUBANGE,MT-SAINT-MARTIN,220,1161,1230,1230,1300,,,,,,0.235,1.879,12.632,4.518,Tie line to BE (RTE),49.5664727,5.7958024,121085952.0,,,
LIT 225KV N0 1 CAMPOROSSO - MENTO / .CAM,10T-FR-IT-00004O,RTE,CAMPOROSSO,MENTON/TRINITE VICTOR,220,950,1093,1093,1165,,,,,,0.73,4.42,30.834,10.893,"Tie line to IT (RTE), IT geo-coordinates not avalaible",43.8279945,7.6298917,103653567.0,,,
LIT 225kV N0 1 EICHSTETTEN - VOGELGRUN,10T-DE-FR-00003E,RTE,EICHSTETTEN,VOGELGRUN,220,1100,1100,1100,1283,,,,,,1.073,5.952,10.17,18.417,Tie line to DE (RTE),48.0963868,7.7519886,87653464.0,48.0188136,7.572497,81638061.0
LIT 225kV N0 1 ENSDORF - ST-AVOLD,10T-DE-FR-00004C,RTE,ENSDORF,ST-AVOLD,220,740,740,740,740,,,,,,1.671,7.682,99.77,20.319,"Tie line to DE (RTE), ",47.4528401,8.4518061,31308888.0,,,
LIT 225kV N0 1 MONCEAU - CHOOZ,10T-BE-FR-00007U,RTE,MONCEAU,CHOOZ,220,1057,1120,1120,1184,,,,,,3.085,22.481,108.862,57.994,Tie line to BE (RTE),50.3969801,4.3751372,102678997.0,50.0875755,4.795599,118655802.0
LIT 400 kV HERNANI-ARGIA (BAYONNE SUD),10T-ES-FR-00004V,RTE,HERNANI,ARGIA,380,2050,2200,2200,2350,,,,,,1.519,16.847,175.612,50.643,"Tie line to ES (RTE), ES geo-coordinates not available",,,,,,
LIT 400 kV VICH-BAIXAS,10T-ES-FR-00006R,RTE,VICH,BAIXAS,380,2179,2237,2237,2309,,,,,,3.016,32.945,422.072,106.71,"Tie line to ES (RTE), ES geo-coordinates not available",48.5318756,13.6468996,418104711.0,,,
LIT 400kV N0 1 ACHENE - LONNY,10T-BE-FR-000015,RTE,ACHENE,LONNY,380,2000,2120,2120,2240,,,,,,1.57,19.76,244,64.164,Tie line to BE (RTE),50.260609,5.0556438,88373135.0,49.8274761,4.5728722,82825438.0
LIT 400kV N0 1 AVELGEM - MASTAING,10T-BE-FR-10004U,RTE,AVELGEM,MASTAING,380,4046,4079,4079,4325,,,,,,1.885,22.003,308.932,76.148,Tie line to BE (RTE),50.782572,3.4692725,87529551.0,50.2963595,3.2907762,82967739.0
LIT 400kV N0 1 EICHSTETTEN - MUHLBACH,10T-DE-FR-00002G,RTE,EICHSTETTEN,MUHLBACH,380,2559,2559,2559,2850,,,,,,0.763,8.205,70.214,31.792,Tie line to DE (RTE),48.0963868,7.7519886,87653464.0,47.9071036,7.5557913,32196554.0
LIT 400kV N0 1 ENSDORF - VIGY,10T-DE-FR-00005A,RTE,ENSDORF,VIGY,380,2720,2720,2720,2720,,,,,,0.736,10.275,178.81,40.209,Tie line to DE (RTE),47.4528401,8.4518061,31308888.0,49.1979144,6.2767238,81641090.0
LIT 400KV N0 1 RONDISSONE - ALBERTVILLE,10T-FR-IT-00001U,RTE,RONDISSONE,ALBERTVILLE,380,1890,1890,1890,2370,,,,,,3.028,53.581,946.954,173.27,"Tie line to IT (RTE), IT geo-coordinates not avalaible",45.2328154,7.9358438,74869121.0,45.6618902,6.4181727,56998024.0
LIT 400KV N0 1 VENAUS - VILLARODIN,10T-FR-IT-00003Q,RTE,VENAUS,VILLARODIN,380,2585,2633,2633,2715,,,,,,0.96,11.59,86.922,29.308,"Tie line to IT (RTE), IT geo-coordinates not avalaible",45.1621025,7.0086785,491424937.0,45.2127395,6.7152362,95149719.0
