country,countryLabel,count
http://www.wikidata.org/.well-known/genid/e8ac7afed4750dba7f59cd5d551d22ee,http://www.wikidata.org/.well-known/genid/e8ac7afed4750dba7f59cd5d551d22ee,1
http://www.wikidata.org/.well-known/genid/980da4ab81d1f0b16fbdc39582138b1c,http://www.wikidata.org/.well-known/genid/980da4ab81d1f0b16fbdc39582138b1c,1
http://www.wikidata.org/.well-known/genid/2dcf3ff7823b3762bfd5ad4873dab08c,http://www.wikidata.org/.well-known/genid/2dcf3ff7823b3762bfd5ad4873dab08c,1
http://www.wikidata.org/.well-known/genid/c7554a9c03f9fdf9497ae83c214eb963,http://www.wikidata.org/.well-known/genid/c7554a9c03f9fdf9497ae83c214eb963,1
http://www.wikidata.org/.well-known/genid/e09b0ba4549ba2b40ab2049872ecfb34,http://www.wikidata.org/.well-known/genid/e09b0ba4549ba2b40ab2049872ecfb34,1
http://www.wikidata.org/.well-known/genid/cf1bf84602fed4c598294009949902a0,http://www.wikidata.org/.well-known/genid/cf1bf84602fed4c598294009949902a0,1
http://www.wikidata.org/.well-known/genid/95b5f9dca52e04547a0e11619d1d2646,http://www.wikidata.org/.well-known/genid/95b5f9dca52e04547a0e11619d1d2646,1
http://www.wikidata.org/.well-known/genid/92a79c21543d893ab206fadaeba0e4d3,http://www.wikidata.org/.well-known/genid/92a79c21543d893ab206fadaeba0e4d3,1
http://www.wikidata.org/.well-known/genid/8133ff5605bd799bbc007780eb28fa71,http://www.wikidata.org/.well-known/genid/8133ff5605bd799bbc007780eb28fa71,1
http://www.wikidata.org/.well-known/genid/17b71aced5f3fcbc428f6c55e54f7a18,http://www.wikidata.org/.well-known/genid/17b71aced5f3fcbc428f6c55e54f7a18,1
http://www.wikidata.org/.well-known/genid/1b38349292c729ddd05f6d8c0f0cce02,http://www.wikidata.org/.well-known/genid/1b38349292c729ddd05f6d8c0f0cce02,1
http://www.wikidata.org/.well-known/genid/83e39eb503a17304629f87467ff70bba,http://www.wikidata.org/.well-known/genid/83e39eb503a17304629f87467ff70bba,1
http://www.wikidata.org/.well-known/genid/ba8f1496a1c5dc90083415edce67b40a,http://www.wikidata.org/.well-known/genid/ba8f1496a1c5dc90083415edce67b40a,1
http://www.wikidata.org/.well-known/genid/25d714a62577d1f3c6543c1631bdf05b,http://www.wikidata.org/.well-known/genid/25d714a62577d1f3c6543c1631bdf05b,1
http://www.wikidata.org/.well-known/genid/cea232aa3ff4c6e7d57be4fe136734f6,http://www.wikidata.org/.well-known/genid/cea232aa3ff4c6e7d57be4fe136734f6,1
http://www.wikidata.org/.well-known/genid/a19fd5af58a9c230842460508d3ea2be,http://www.wikidata.org/.well-known/genid/a19fd5af58a9c230842460508d3ea2be,1
http://www.wikidata.org/.well-known/genid/705b549d25b628832314f11bcfc31ed8,http://www.wikidata.org/.well-known/genid/705b549d25b628832314f11bcfc31ed8,1
http://www.wikidata.org/.well-known/genid/2d569e632af98bc26dd50aeee99cd38e,http://www.wikidata.org/.well-known/genid/2d569e632af98bc26dd50aeee99cd38e,1
http://www.wikidata.org/.well-known/genid/2bd91c7f397812f0aa7f5d7fa52aea89,http://www.wikidata.org/.well-known/genid/2bd91c7f397812f0aa7f5d7fa52aea89,1
http://www.wikidata.org/.well-known/genid/ff965a9e786e155d7091e95f6f734a3f,http://www.wikidata.org/.well-known/genid/ff965a9e786e155d7091e95f6f734a3f,1
